health_board,cancer_site,sex,year,incidences_all_ages,crude_rate
scotland_wide,Thyroid,Female,1994,91,3.43542977604018
scotland_wide,Thyroid,Female,1995,96,3.62218087737522
scotland_wide,Thyroid,Female,1996,103,3.89388961768053
scotland_wide,Thyroid,Female,1997,102,3.86214709630907
scotland_wide,Thyroid,Female,1998,75,2.84297778800407
scotland_wide,Thyroid,Female,1999,97,3.68063473874134
scotland_wide,Thyroid,Female,2000,110,4.18089755508713
scotland_wide,Thyroid,Female,2001,114,4.33383121704245
scotland_wide,Thyroid,Female,2002,94,3.57364852406415
scotland_wide,Thyroid,Female,2003,109,4.14383754332021
scotland_wide,Thyroid,Female,2004,118,4.47359950744911
scotland_wide,Thyroid,Female,2005,113,4.26587983205269
scotland_wide,Thyroid,Female,2006,99,3.72469465028503
scotland_wide,Thyroid,Female,2007,153,5.72296153159916
scotland_wide,Thyroid,Female,2008,126,4.68819415970073
scotland_wide,Thyroid,Female,2009,133,4.92605181391673
scotland_wide,Thyroid,Female,2010,178,6.55862861286479
scotland_wide,Thyroid,Female,2011,195,7.14390386869871
scotland_wide,Thyroid,Female,2012,179,6.54165646436259
scotland_wide,Thyroid,Female,2013,189,6.89524337655325
scotland_wide,Thyroid,Female,2014,180,6.54290875913735
scotland_wide,Thyroid,Female,2015,213,7.710320716763
scotland_wide,Thyroid,Female,2016,214,7.70561108916652
scotland_wide,Thyroid,Female,2017,218,7.82905369007003
scotland_wide,Thyroid,Female,2018,244,8.74756081078417
scotland_wide,Tongue,All,1994,108,2.11672980923953
scotland_wide,Tongue,All,1995,110,2.15530331975492
scotland_wide,Tongue,All,1996,147,2.88677366712554
scotland_wide,Tongue,All,1997,130,2.55737369524761
scotland_wide,Tongue,All,1998,144,2.83628155609436
scotland_wide,Tongue,All,1999,130,2.56311674996796
scotland_wide,Tongue,All,2000,145,2.86394861483644
scotland_wide,Tongue,All,2001,161,3.17917933730895
scotland_wide,Tongue,All,2002,150,2.96091590998816
scotland_wide,Tongue,All,2003,164,3.23567130314689
scotland_wide,Tongue,All,2004,159,3.12727415770116
scotland_wide,Tongue,All,2005,173,3.38538609056397
scotland_wide,Tongue,All,2006,173,3.37034872394311
scotland_wide,Tongue,All,2007,202,3.90715667311412
scotland_wide,Tongue,All,2008,197,3.78634992023679
scotland_wide,Tongue,All,2009,220,4.20497333664634
scotland_wide,Tongue,All,2010,231,4.3897989434077
scotland_wide,Tongue,All,2011,214,4.0378120341893204
scotland_wide,Tongue,All,2012,259,4.87428485395965
scotland_wide,Tongue,All,2013,279,5.23678135030126
scotland_wide,Tongue,All,2014,248,4.63759443488668
scotland_wide,Tongue,All,2015,266,4.95067932253862
scotland_wide,Tongue,All,2016,223,4.12603844801747
scotland_wide,Tongue,All,2017,265,4.88497271788822
scotland_wide,Tongue,All,2018,301,5.53502142292345
scotland_wide,Tongue,Male,1994,72,2.93477224129371
scotland_wide,Tongue,Male,1995,60,2.44563256897805
scotland_wide,Tongue,Male,1996,93,3.80054106627653
scotland_wide,Tongue,Male,1997,82,3.35746064605732
scotland_wide,Tongue,Male,1998,87,3.56704883289852
scotland_wide,Tongue,Male,1999,90,3.69377004639786
scotland_wide,Tongue,Male,2000,100,4.11196722268687
scotland_wide,Tongue,Male,2001,96,3.94455759937512
scotland_wide,Tongue,Male,2002,99,4.06464843870284
scotland_wide,Tongue,Male,2003,104,4.26563766361181
scotland_wide,Tongue,Male,2004,108,4.4142838049328
scotland_wide,Tongue,Male,2005,115,4.6723769885027
scotland_wide,Tongue,Male,2006,117,4.72715048984592
scotland_wide,Tongue,Male,2007,135,5.40744280427581
scotland_wide,Tongue,Male,2008,123,4.89007664300612
scotland_wide,Tongue,Male,2009,133,5.25282892484071
scotland_wide,Tongue,Male,2010,151,5.92570965278481
scotland_wide,Tongue,Male,2011,131,5.09668132124655
scotland_wide,Tongue,Male,2012,166,6.44087394123285
scotland_wide,Tongue,Male,2013,176,6.80408863871836
scotland_wide,Tongue,Male,2014,146,5.62288900956276
scotland_wide,Tongue,Male,2015,171,6.55054704729303
scotland_wide,Tongue,Male,2016,148,5.63272430136141
scotland_wide,Tongue,Male,2017,191,7.2340264363898
scotland_wide,Tongue,Male,2018,206,7.7772504852287
scotland_wide,Tongue,Female,1994,36,1.35907112019172
scotland_wide,Tongue,Female,1995,50,1.88655254029959
scotland_wide,Tongue,Female,1996,54,2.04145669276455
scotland_wide,Tongue,Female,1997,48,1.81748098649839
scotland_wide,Tongue,Female,1998,57,2.1606631188831
scotland_wide,Tongue,Female,1999,40,1.51778752113045
scotland_wide,Tongue,Female,2000,45,1.71036718162655
scotland_wide,Tongue,Female,2001,65,2.47104411498034
scotland_wide,Tongue,Female,2002,51,1.93889441199225
scotland_wide,Tongue,Female,2003,60,2.2810114917359
scotland_wide,Tongue,Female,2004,51,1.9335048718636
scotland_wide,Tongue,Female,2005,58,2.18956663946067
scotland_wide,Tongue,Female,2006,56,2.10689798399961
scotland_wide,Tongue,Female,2007,67,2.5061334811578
scotland_wide,Tongue,Female,2008,74,2.75338387157027
scotland_wide,Tongue,Female,2009,87,3.22230457000568
scotland_wide,Tongue,Female,2010,80,2.94769825297294
scotland_wide,Tongue,Female,2011,83,3.04073856975381
scotland_wide,Tongue,Female,2012,93,3.39873771612135
scotland_wide,Tongue,Female,2013,103,3.75772522637558
scotland_wide,Tongue,Female,2014,102,3.7076482968445
scotland_wide,Tongue,Female,2015,95,3.43887543705392
scotland_wide,Tongue,Female,2016,75,2.70056463405369
scotland_wide,Tongue,Female,2017,74,2.65756868378524
scotland_wide,Tongue,Female,2018,95,3.40581261075613
scotland_wide,Oropharyngeal cancers,All,1994,92,1.80314020787071
scotland_wide,Oropharyngeal cancers,All,1995,119,2.33164631864396
scotland_wide,Oropharyngeal cancers,All,1996,135,2.6511186738908
scotland_wide,Oropharyngeal cancers,All,1997,145,2.85245527546849
scotland_wide,Oropharyngeal cancers,All,1998,114,2.24538956524137
scotland_wide,Oropharyngeal cancers,All,1999,148,2.91800983842506
scotland_wide,Oropharyngeal cancers,All,2000,165,3.25897600998629
scotland_wide,Oropharyngeal cancers,All,2001,163,3.21867224833142
scotland_wide,Oropharyngeal cancers,All,2002,165,3.25700750098697
scotland_wide,Oropharyngeal cancers,All,2003,167,3.29486041235079
scotland_wide,Oropharyngeal cancers,All,2004,201,3.95334657671656
scotland_wide,Oropharyngeal cancers,All,2005,192,3.75719149935423
scotland_wide,Oropharyngeal cancers,All,2006,213,4.14962010520164
scotland_wide,Oropharyngeal cancers,All,2007,213,4.1199226305609304
scotland_wide,Oropharyngeal cancers,All,2008,223,4.28607122950662
scotland_wide,Oropharyngeal cancers,All,2009,285,5.44735182247367
scotland_wide,Oropharyngeal cancers,All,2010,256,4.86488540914446
scotland_wide,Oropharyngeal cancers,All,2011,286,5.39632823260816
scotland_wide,Oropharyngeal cancers,All,2012,341,6.41749473050286
scotland_wide,Oropharyngeal cancers,All,2013,343,6.43805019051373
scotland_wide,Oropharyngeal cancers,All,2014,329,6.15229261724886
scotland_wide,Oropharyngeal cancers,All,2015,353,6.56988646938396
scotland_wide,Oropharyngeal cancers,All,2016,333,6.16130405017855
scotland_wide,Oropharyngeal cancers,All,2017,396,7.29980828786315
scotland_wide,Oropharyngeal cancers,All,2018,419,7.70489693091337
scotland_wide,Oropharyngeal cancers,Male,1994,67,2.73096861342609
scotland_wide,Oropharyngeal cancers,Male,1995,77,3.13856179685516
scotland_wide,Oropharyngeal cancers,Male,1996,89,3.63707693439367
scotland_wide,Oropharyngeal cancers,Male,1997,110,4.50391062275982
scotland_wide,Oropharyngeal cancers,Male,1998,84,3.44404714900547
scotland_wide,Oropharyngeal cancers,Male,1999,102,4.1862727192509
scotland_wide,Oropharyngeal cancers,Male,2000,121,4.97548033945112
scotland_wide,Oropharyngeal cancers,Male,2001,111,4.56089472427748
scotland_wide,Oropharyngeal cancers,Male,2002,113,4.63944720781234
scotland_wide,Oropharyngeal cancers,Male,2003,114,4.6757951312668
scotland_wide,Oropharyngeal cancers,Male,2004,145,5.92658473810422
scotland_wide,Oropharyngeal cancers,Male,2005,136,5.52559365596841
scotland_wide,Oropharyngeal cancers,Male,2006,164,6.62609128491223
scotland_wide,Oropharyngeal cancers,Male,2007,167,6.68920702454859
scotland_wide,Oropharyngeal cancers,Male,2008,165,6.55985891134967
scotland_wide,Oropharyngeal cancers,Male,2009,203,8.01747572738845
scotland_wide,Oropharyngeal cancers,Male,2010,192,7.53467717440188
scotland_wide,Oropharyngeal cancers,Male,2011,193,7.50885110687468
scotland_wide,Oropharyngeal cancers,Male,2012,253,9.81651269356572
scotland_wide,Oropharyngeal cancers,Male,2013,264,10.2061329580775
scotland_wide,Oropharyngeal cancers,Male,2014,241,9.28161815962073
scotland_wide,Oropharyngeal cancers,Male,2015,255,9.76835963192821
scotland_wide,Oropharyngeal cancers,Male,2016,250,9.51473699554292
scotland_wide,Oropharyngeal cancers,Male,2017,299,11.3244707040867
scotland_wide,Oropharyngeal cancers,Male,2018,317,11.9679048729005
scotland_wide,Oropharyngeal cancers,Female,1994,25,0.943799389022028
scotland_wide,Oropharyngeal cancers,Female,1995,42,1.58470413385166
scotland_wide,Oropharyngeal cancers,Female,1996,46,1.73901866420684
scotland_wide,Oropharyngeal cancers,Female,1997,35,1.32524655265507
scotland_wide,Oropharyngeal cancers,Female,1998,30,1.13719111520163
scotland_wide,Oropharyngeal cancers,Female,1999,46,1.74545564930002
scotland_wide,Oropharyngeal cancers,Female,2000,44,1.67235902203485
scotland_wide,Oropharyngeal cancers,Female,2001,52,1.97683529198428
scotland_wide,Oropharyngeal cancers,Female,2002,52,1.9769119494823
scotland_wide,Oropharyngeal cancers,Female,2003,53,2.01489348436671
scotland_wide,Oropharyngeal cancers,Female,2004,56,2.1230641730267
scotland_wide,Oropharyngeal cancers,Female,2005,56,2.11406434154823
scotland_wide,Oropharyngeal cancers,Female,2006,49,1.84353573599966
scotland_wide,Oropharyngeal cancers,Female,2007,46,1.72062895721282
scotland_wide,Oropharyngeal cancers,Female,2008,58,2.15805762906859
scotland_wide,Oropharyngeal cancers,Female,2009,82,3.03711465218926
scotland_wide,Oropharyngeal cancers,Female,2010,64,2.35815860237835
scotland_wide,Oropharyngeal cancers,Female,2011,93,3.40709261430246
scotland_wide,Oropharyngeal cancers,Female,2012,88,3.21600988192127
scotland_wide,Oropharyngeal cancers,Female,2013,79,2.88213876586088
scotland_wide,Oropharyngeal cancers,Female,2014,88,3.19875539335604
scotland_wide,Oropharyngeal cancers,Female,2015,98,3.5474715034872
scotland_wide,Oropharyngeal cancers,Female,2016,83,2.98862486168608
scotland_wide,Oropharyngeal cancers,Female,2017,97,3.48356976117795
scotland_wide,Oropharyngeal cancers,Female,2018,102,3.65676722418027
scotland_wide,Hodgkin lymphoma,All,1994,135,2.64591226154941
scotland_wide,Hodgkin lymphoma,All,1995,137,2.68433231642204
scotland_wide,Hodgkin lymphoma,All,1996,142,2.78858408661107
scotland_wide,Hodgkin lymphoma,All,1997,132,2.59671790594373
scotland_wide,Hodgkin lymphoma,All,1998,131,2.58022836005807
scotland_wide,Hodgkin lymphoma,All,1999,110,2.16879109612674
scotland_wide,Hodgkin lymphoma,All,2000,131,2.58742943823154
scotland_wide,Hodgkin lymphoma,All,2001,127,2.50779984992694
scotland_wide,Hodgkin lymphoma,All,2002,137,2.70430319778918
scotland_wide,Hodgkin lymphoma,All,2003,130,2.56486139883595
scotland_wide,Hodgkin lymphoma,All,2004,148,2.91092185748284
scotland_wide,Hodgkin lymphoma,All,2005,137,2.68091268443505
scotland_wide,Hodgkin lymphoma,All,2006,149,2.902785895188
scotland_wide,Hodgkin lymphoma,All,2007,150,2.90135396518375
scotland_wide,Hodgkin lymphoma,All,2008,160,3.07520805704511
scotland_wide,Hodgkin lymphoma,All,2009,172,3.28752460865078
scotland_wide,Hodgkin lymphoma,All,2010,175,3.32560526015735
scotland_wide,Hodgkin lymphoma,All,2011,173,3.26421253231193
scotland_wide,Hodgkin lymphoma,All,2012,154,2.89822342667871
scotland_wide,Hodgkin lymphoma,All,2013,164,3.07825140304447
scotland_wide,Hodgkin lymphoma,All,2014,172,3.21639614032463
scotland_wide,Hodgkin lymphoma,All,2015,148,2.75451330727713
scotland_wide,Hodgkin lymphoma,All,2016,154,2.84937184302551
scotland_wide,Hodgkin lymphoma,All,2017,204,3.76050729980829
scotland_wide,Hodgkin lymphoma,All,2018,187,3.43870101689928
scotland_wide,Hodgkin lymphoma,Male,1994,67,2.73096861342609
scotland_wide,Hodgkin lymphoma,Male,1995,80,3.26084342530406
scotland_wide,Hodgkin lymphoma,Male,1996,86,3.51447883548152
scotland_wide,Hodgkin lymphoma,Male,1997,68,2.78423565770607
scotland_wide,Hodgkin lymphoma,Male,1998,68,2.78803816824252
scotland_wide,Hodgkin lymphoma,Male,1999,61,2.50355525366966
scotland_wide,Hodgkin lymphoma,Male,2000,69,2.83725738365394
scotland_wide,Hodgkin lymphoma,Male,2001,65,2.67079420791024
scotland_wide,Hodgkin lymphoma,Male,2002,72,2.95610795542025
scotland_wide,Hodgkin lymphoma,Male,2003,74,3.03516526064687
scotland_wide,Hodgkin lymphoma,Male,2004,77,3.14722086092431
scotland_wide,Hodgkin lymphoma,Male,2005,83,3.37223730474543
scotland_wide,Hodgkin lymphoma,Male,2006,82,3.31304564245611
scotland_wide,Hodgkin lymphoma,Male,2007,91,3.64501700140073
scotland_wide,Hodgkin lymphoma,Male,2008,94,3.73713174343557
scotland_wide,Hodgkin lymphoma,Male,2009,92,3.63353579763417
scotland_wide,Hodgkin lymphoma,Male,2010,98,3.84582480776762
scotland_wide,Hodgkin lymphoma,Male,2011,103,4.00731432128545
scotland_wide,Hodgkin lymphoma,Male,2012,94,3.64724187033667
scotland_wide,Hodgkin lymphoma,Male,2013,95,3.67266148112639
scotland_wide,Hodgkin lymphoma,Male,2014,99,3.81278090374461
scotland_wide,Hodgkin lymphoma,Male,2015,73,2.79643236521866
scotland_wide,Hodgkin lymphoma,Male,2016,83,3.15889268252025
scotland_wide,Hodgkin lymphoma,Male,2017,118,4.46918910729841
scotland_wide,Hodgkin lymphoma,Male,2018,115,4.34166896020049
scotland_wide,Hodgkin lymphoma,Female,1994,68,2.56713433813991
scotland_wide,Hodgkin lymphoma,Female,1995,57,2.15066989594153
scotland_wide,Hodgkin lymphoma,Female,1996,56,2.11706619990398
scotland_wide,Hodgkin lymphoma,Female,1997,64,2.42330798199785
scotland_wide,Hodgkin lymphoma,Female,1998,63,2.38810134192342
scotland_wide,Hodgkin lymphoma,Female,1999,49,1.8592897133848
scotland_wide,Hodgkin lymphoma,Female,2000,62,2.35650589468547
scotland_wide,Hodgkin lymphoma,Female,2001,62,2.35699592505817
scotland_wide,Hodgkin lymphoma,Female,2002,65,2.47113993685287
scotland_wide,Hodgkin lymphoma,Female,2003,56,2.1289440589535
scotland_wide,Hodgkin lymphoma,Female,2004,71,2.69174207651599
scotland_wide,Hodgkin lymphoma,Female,2005,54,2.0385620436358
scotland_wide,Hodgkin lymphoma,Female,2006,67,2.5207529451424
scotland_wide,Hodgkin lymphoma,Female,2007,59,2.2068936625121
scotland_wide,Hodgkin lymphoma,Female,2008,66,2.45572075031943
scotland_wide,Hodgkin lymphoma,Female,2009,80,2.96303868506269
scotland_wide,Hodgkin lymphoma,Female,2010,77,2.83715956848645
scotland_wide,Hodgkin lymphoma,Female,2011,70,2.56447831184056
scotland_wide,Hodgkin lymphoma,Female,2012,60,2.19273401040087
scotland_wide,Hodgkin lymphoma,Female,2013,69,2.51731107397976
scotland_wide,Hodgkin lymphoma,Female,2014,73,2.65351299676126
scotland_wide,Hodgkin lymphoma,Female,2015,75,2.71490166083204
scotland_wide,Hodgkin lymphoma,Female,2016,71,2.55653452023749
scotland_wide,Hodgkin lymphoma,Female,2017,86,3.08852576764231
scotland_wide,Hodgkin lymphoma,Female,2018,72,2.58124745236254
scotland_wide,Kidney,All,1994,536,10.5052516458554
scotland_wide,Kidney,All,1995,533,10.4434242675398
scotland_wide,Kidney,All,1996,596,11.7041979973253
scotland_wide,Kidney,All,1997,559,10.9967068895647
scotland_wide,Kidney,All,1998,612,12.054196613401
scotland_wide,Kidney,All,1999,624,12.3029603998462
scotland_wide,Kidney,All,2000,590,11.6533081569207
scotland_wide,Kidney,All,2001,598,11.808380395719
scotland_wide,Kidney,All,2002,613,12.1002763521516
scotland_wide,Kidney,All,2003,628,12.3902535266844
scotland_wide,Kidney,All,2004,674,13.2564954861043
scotland_wide,Kidney,All,2005,694,13.5806817737075
scotland_wide,Kidney,All,2006,728,14.1827391389051
scotland_wide,Kidney,All,2007,828,16.0154738878143
scotland_wide,Kidney,All,2008,838,16.1064021987738
scotland_wide,Kidney,All,2009,889,16.9919149830845
scotland_wide,Kidney,All,2010,934,17.7492303599255
scotland_wide,Kidney,All,2011,930,17.5475008962433
scotland_wide,Kidney,All,2012,913,17.1823246010238
scotland_wide,Kidney,All,2013,1026,19.2578410946562
scotland_wide,Kidney,All,2014,1089,20.3642755628693
scotland_wide,Kidney,All,2015,1095,20.3796761585706
scotland_wide,Kidney,All,2016,1070,19.7975835846578
scotland_wide,Kidney,All,2017,1124,20.7196578675712
scotland_wide,Kidney,All,2018,1119,20.5770397749214
scotland_wide,Kidney,Male,1994,304,12.3912605743512
scotland_wide,Kidney,Male,1995,314,12.7988104443184
scotland_wide,Kidney,Male,1996,344,14.0579153419261
scotland_wide,Kidney,Male,1997,329,13.4707872262544
scotland_wide,Kidney,Male,1998,364,14.924204312357
scotland_wide,Kidney,Male,1999,373,15.3086247478489
scotland_wide,Kidney,Male,2000,339,13.9395688849085
scotland_wide,Kidney,Male,2001,362,14.874269280977
scotland_wide,Kidney,Male,2002,355,14.5752545024193
scotland_wide,Kidney,Male,2003,368,15.0937948097033
scotland_wide,Kidney,Male,2004,410,16.7579292594671
scotland_wide,Kidney,Male,2005,412,16.7392984283749
scotland_wide,Kidney,Male,2006,445,17.9793330596704
scotland_wide,Kidney,Male,2007,474,18.9861325127906
scotland_wide,Kidney,Male,2008,490,19.4807931306748
scotland_wide,Kidney,Male,2009,505,19.9449519326658
scotland_wide,Kidney,Male,2010,540,21.1912795530053
scotland_wide,Kidney,Male,2011,543,21.1259386063884
scotland_wide,Kidney,Male,2012,525,20.3702338502846
scotland_wide,Kidney,Male,2013,640,24.7421405044304
scotland_wide,Kidney,Male,2014,657,25.3030005430324
scotland_wide,Kidney,Male,2015,673,25.7808079697556
scotland_wide,Kidney,Male,2016,687,26.1464972637519
scotland_wide,Kidney,Male,2017,680,25.7546490929061
scotland_wide,Kidney,Male,2018,703,26.5408111219212
scotland_wide,Kidney,Female,1994,232,8.75845833012442
scotland_wide,Kidney,Female,1995,219,8.26310012651221
scotland_wide,Kidney,Female,1996,252,9.52679789956789
scotland_wide,Kidney,Female,1997,230,8.70876306030478
scotland_wide,Kidney,Female,1998,248,9.40077988566681
scotland_wide,Kidney,Female,1999,251,9.52411669509356
scotland_wide,Kidney,Female,2000,251,9.54004805751699
scotland_wide,Kidney,Female,2001,236,8.97179094054402
scotland_wide,Kidney,Female,2002,258,9.80852467243139
scotland_wide,Kidney,Female,2003,260,9.88438313085555
scotland_wide,Kidney,Female,2004,264,10.0087311014116
scotland_wide,Kidney,Female,2005,282,10.6458240056536
scotland_wide,Kidney,Female,2006,283,10.6473594548552
scotland_wide,Kidney,Female,2007,354,13.2413619750726
scotland_wide,Kidney,Female,2008,348,12.9483457744115
scotland_wide,Kidney,Female,2009,384,14.2225856883009
scotland_wide,Kidney,Female,2010,394,14.5174138958917
scotland_wide,Kidney,Female,2011,387,14.1779015240328
scotland_wide,Kidney,Female,2012,388,14.1796799339256
scotland_wide,Kidney,Female,2013,386,14.0823489066114
scotland_wide,Kidney,Female,2014,432,15.7029810219296
scotland_wide,Kidney,Female,2015,422,15.2758466782816
scotland_wide,Kidney,Female,2016,383,13.7908833979008
scotland_wide,Kidney,Female,2017,444,15.9454121027114
scotland_wide,Kidney,Female,2018,416,14.9138741692058
scotland_wide,Leukaemias,All,1994,651,12.7591769056938
scotland_wide,Leukaemias,All,1995,617,12.0892922571708
scotland_wide,Leukaemias,All,1996,696,13.6679896076148
scotland_wide,Leukaemias,All,1997,692,13.6130969008565
scotland_wide,Leukaemias,All,1998,671,13.2162841954119
scotland_wide,Leukaemias,All,1999,703,13.8605467325191
scotland_wide,Leukaemias,All,2000,691,13.6481965024274
scotland_wide,Leukaemias,All,2001,751,14.829588088938
scotland_wide,Leukaemias,All,2002,720,14.2123963679431
scotland_wide,Leukaemias,All,2003,827,16.3164644372102
scotland_wide,Leukaemias,All,2004,757,14.8889719332061
scotland_wide,Leukaemias,All,2005,776,15.1853156432234
scotland_wide,Leukaemias,All,2006,729,14.2022209234366
scotland_wide,Leukaemias,All,2007,716,13.8491295938104
scotland_wide,Leukaemias,All,2008,738,14.1843971631206
scotland_wide,Leukaemias,All,2009,760,14.5262715265965
scotland_wide,Leukaemias,All,2010,709,13.4734521682946
scotland_wide,Leukaemias,All,2011,783,14.7738636578049
scotland_wide,Leukaemias,All,2012,702,13.2113821138211
scotland_wide,Leukaemias,All,2013,701,13.1576477654523
scotland_wide,Leukaemias,All,2014,715,13.3704839554193
scotland_wide,Leukaemias,All,2015,723,13.4561697375768
scotland_wide,Leukaemias,All,2016,704,13.0256998538309
scotland_wide,Leukaemias,All,2017,631,11.6317652263678
scotland_wide,Leukaemias,All,2018,639,11.7504275390302
scotland_wide,Leukaemias,Male,1994,376,15.3260328156449
scotland_wide,Leukaemias,Male,1995,352,14.3477110713379
scotland_wide,Leukaemias,Male,1996,378,15.4473604629304
scotland_wide,Leukaemias,Male,1997,355,14.5353479189067
scotland_wide,Leukaemias,Male,1998,359,14.7192015058686
scotland_wide,Leukaemias,Male,1999,401,16.4577976511727
scotland_wide,Leukaemias,Male,2000,379,15.5843557739833
scotland_wide,Leukaemias,Male,2001,431,17.7094200555279
scotland_wide,Leukaemias,Male,2002,411,16.8744495788573
scotland_wide,Leukaemias,Male,2003,472,19.3594324733152
scotland_wide,Leukaemias,Male,2004,431,17.6162622215374
scotland_wide,Leukaemias,Male,2005,448,18.2019555726018
scotland_wide,Leukaemias,Male,2006,436,17.615706098913
scotland_wide,Leukaemias,Male,2007,414,16.5828245997791
scotland_wide,Leukaemias,Male,2008,430,17.095389890184
scotland_wide,Leukaemias,Male,2009,439,17.3382849474065
scotland_wide,Leukaemias,Male,2010,419,16.4428632087208
scotland_wide,Leukaemias,Male,2011,475,18.4803330350543
scotland_wide,Leukaemias,Male,2012,420,16.2961870802277
scotland_wide,Leukaemias,Male,2013,410,15.8504337606507
scotland_wide,Leukaemias,Male,2014,420,16.1754341370984
scotland_wide,Leukaemias,Male,2015,437,16.7402868986378
scotland_wide,Leukaemias,Male,2016,428,16.2892297363695
scotland_wide,Leukaemias,Male,2017,370,14.0135590652577
scotland_wide,Leukaemias,Male,2018,375,14.1576161745668
scotland_wide,Leukaemias,Female,1994,275,10.3817932792423
scotland_wide,Leukaemias,Female,1995,265,9.99872846358784
scotland_wide,Leukaemias,Female,1996,318,12.021911635169
scotland_wide,Leukaemias,Female,1997,337,12.7602310927074
scotland_wide,Leukaemias,Female,1998,312,11.8267875980969
scotland_wide,Leukaemias,Female,1999,302,11.4592957845349
scotland_wide,Leukaemias,Female,2000,312,11.8585457926108
scotland_wide,Leukaemias,Female,2001,320,12.1651402583648
scotland_wide,Leukaemias,Female,2002,309,11.7474190844236
scotland_wide,Leukaemias,Female,2003,355,13.4959846594374
scotland_wide,Leukaemias,Female,2004,326,12.359266435834
scotland_wide,Leukaemias,Female,2005,328,12.3823768576397
scotland_wide,Leukaemias,Female,2006,293,11.0235912377123
scotland_wide,Leukaemias,Female,2007,302,11.2963031538755
scotland_wide,Leukaemias,Female,2008,308,11.4600301681573
scotland_wide,Leukaemias,Female,2009,321,11.8891927238141
scotland_wide,Leukaemias,Female,2010,290,10.6854061670269
scotland_wide,Leukaemias,Female,2011,308,11.2837045720985
scotland_wide,Leukaemias,Female,2012,282,10.3058498488841
scotland_wide,Leukaemias,Female,2013,291,10.6164858337407
scotland_wide,Leukaemias,Female,2014,295,10.723100466364
scotland_wide,Leukaemias,Female,2015,286,10.3528249999729
scotland_wide,Leukaemias,Female,2016,276,9.93807785331757
scotland_wide,Leukaemias,Female,2017,261,9.37331657389118
scotland_wide,Leukaemias,Female,2018,264,9.46457399199598
scotland_wide,Acute lymphoblastic leukaemia,All,1994,65,1.27395775556083
scotland_wide,Acute lymphoblastic leukaemia,All,1995,60,1.17561999259359
scotland_wide,Acute lymphoblastic leukaemia,All,1996,59,1.15863705007079
scotland_wide,Acute lymphoblastic leukaemia,All,1997,68,1.33770316366798
scotland_wide,Acute lymphoblastic leukaemia,All,1998,56,1.10299838292558
scotland_wide,Acute lymphoblastic leukaemia,All,1999,44,0.867516438450694
scotland_wide,Acute lymphoblastic leukaemia,All,2000,58,1.14557944593458
scotland_wide,Acute lymphoblastic leukaemia,All,2001,59,1.16504087516291
scotland_wide,Acute lymphoblastic leukaemia,All,2002,67,1.32254243979471
scotland_wide,Acute lymphoblastic leukaemia,All,2003,68,1.34161980862188
scotland_wide,Acute lymphoblastic leukaemia,All,2004,70,1.37678736502567
scotland_wide,Acute lymphoblastic leukaemia,All,2005,56,1.09584752064498
scotland_wide,Acute lymphoblastic leukaemia,All,2006,74,1.44165205532827
scotland_wide,Acute lymphoblastic leukaemia,All,2007,44,0.851063829787234
scotland_wide,Acute lymphoblastic leukaemia,All,2008,63,1.21086317246151
scotland_wide,Acute lymphoblastic leukaemia,All,2009,65,1.24237848582733
scotland_wide,Acute lymphoblastic leukaemia,All,2010,51,0.969176390102999
scotland_wide,Acute lymphoblastic leukaemia,All,2011,61,1.15096511254929
scotland_wide,Acute lymphoblastic leukaemia,All,2012,63,1.18563685636856
scotland_wide,Acute lymphoblastic leukaemia,All,2013,62,1.16372918895583
scotland_wide,Acute lymphoblastic leukaemia,All,2014,58,1.08459869848156
scotland_wide,Acute lymphoblastic leukaemia,All,2015,72,1.34003350083752
scotland_wide,Acute lymphoblastic leukaemia,All,2016,77,1.42468592151276
scotland_wide,Acute lymphoblastic leukaemia,All,2017,63,1.1613331367055
scotland_wide,Acute lymphoblastic leukaemia,All,2018,60,1.1033265294864
scotland_wide,Acute lymphoblastic leukaemia,Male,1994,43,1.75271119966152
scotland_wide,Acute lymphoblastic leukaemia,Male,1995,34,1.38585845575423
scotland_wide,Acute lymphoblastic leukaemia,Male,1996,33,1.34857908803361
scotland_wide,Acute lymphoblastic leukaemia,Male,1997,33,1.35117318682794
scotland_wide,Acute lymphoblastic leukaemia,Male,1998,28,1.14801571633516
scotland_wide,Acute lymphoblastic leukaemia,Male,1999,25,1.02604723511052
scotland_wide,Acute lymphoblastic leukaemia,Male,2000,33,1.35694918348667
scotland_wide,Acute lymphoblastic leukaemia,Male,2001,35,1.43811995810551
scotland_wide,Acute lymphoblastic leukaemia,Male,2002,30,1.23171164809177
scotland_wide,Acute lymphoblastic leukaemia,Male,2003,45,1.84570860444742
scotland_wide,Acute lymphoblastic leukaemia,Male,2004,36,1.4714279349776
scotland_wide,Acute lymphoblastic leukaemia,Male,2005,29,1.17825158840503
scotland_wide,Acute lymphoblastic leukaemia,Male,2006,45,1.81813480378689
scotland_wide,Acute lymphoblastic leukaemia,Male,2007,26,1.04143342897164
scotland_wide,Acute lymphoblastic leukaemia,Male,2008,33,1.31197178226993
scotland_wide,Acute lymphoblastic leukaemia,Male,2009,36,1.42181835559598
scotland_wide,Acute lymphoblastic leukaemia,Male,2010,31,1.21653641878364
scotland_wide,Acute lymphoblastic leukaemia,Male,2011,34,1.32280278566704
