health_board,cancer_site,sex,year,incidences_all_ages,crude_rate
NHS Ayrshire and Arran,Malignant brain cancer,All,1994,27,7.21250166956057
NHS Ayrshire and Arran,Malignant brain cancer,All,1995,24,6.41351113011411
NHS Ayrshire and Arran,Malignant brain cancer,All,1996,32,8.57563982312743
NHS Ayrshire and Arran,Malignant brain cancer,All,1997,21,5.63380281690141
NHS Ayrshire and Arran,Malignant brain cancer,All,1998,35,9.41391645821566
NHS Ayrshire and Arran,Malignant brain cancer,All,1999,28,7.55613126079447
NHS Ayrshire and Arran,Malignant brain cancer,All,2000,21,5.69460639422947
NHS Ayrshire and Arran,Malignant brain cancer,All,2001,27,7.33117923375601
NHS Ayrshire and Arran,Malignant brain cancer,All,2002,24,6.53061224489796
NHS Ayrshire and Arran,Malignant brain cancer,All,2003,28,7.61469636398249
NHS Ayrshire and Arran,Malignant brain cancer,All,2004,27,7.32600732600733
NHS Ayrshire and Arran,Malignant brain cancer,All,2005,30,8.13008130081301
NHS Ayrshire and Arran,Malignant brain cancer,All,2006,31,8.39357755936425
NHS Ayrshire and Arran,Malignant brain cancer,All,2007,30,8.09170600134862
NHS Ayrshire and Arran,Malignant brain cancer,All,2008,32,8.59937654520047
NHS Ayrshire and Arran,Malignant brain cancer,All,2009,26,6.98117767097173
NHS Ayrshire and Arran,Malignant brain cancer,All,2010,28,7.51052815106891
NHS Ayrshire and Arran,Malignant brain cancer,All,2011,35,9.36429794520548
NHS Ayrshire and Arran,Malignant brain cancer,All,2012,23,6.16258507046782
NHS Ayrshire and Arran,Malignant brain cancer,All,2013,29,7.79067268428971
NHS Ayrshire and Arran,Malignant brain cancer,All,2014,33,8.89152341434499
NHS Ayrshire and Arran,Malignant brain cancer,All,2015,37,9.98407944089155
NHS Ayrshire and Arran,Malignant brain cancer,All,2016,29,7.82599309153713
NHS Ayrshire and Arran,Malignant brain cancer,All,2017,30,8.09913339272698
NHS Ayrshire and Arran,Malignant brain cancer,All,2018,42,11.3614845673168
NHS Ayrshire and Arran,Malignant brain cancer,Male,1994,15,8.40312596285818
NHS Ayrshire and Arran,Malignant brain cancer,Male,1995,13,7.28532119860346
NHS Ayrshire and Arran,Malignant brain cancer,Male,1996,21,11.7956985019463
NHS Ayrshire and Arran,Malignant brain cancer,Male,1997,9,5.06312023222845
NHS Ayrshire and Arran,Malignant brain cancer,Male,1998,20,11.2921621102793
NHS Ayrshire and Arran,Malignant brain cancer,Male,1999,21,11.8920204542752
NHS Ayrshire and Arran,Malignant brain cancer,Male,2000,12,6.82465748750235
NHS Ayrshire and Arran,Malignant brain cancer,Male,2001,15,8.54472021737768
NHS Ayrshire and Arran,Malignant brain cancer,Male,2002,16,9.14285714285714
NHS Ayrshire and Arran,Malignant brain cancer,Male,2003,18,10.2749109507718
NHS Ayrshire and Arran,Malignant brain cancer,Male,2004,18,10.2431612671929
NHS Ayrshire and Arran,Malignant brain cancer,Male,2005,13,7.38648954243538
NHS Ayrshire and Arran,Malignant brain cancer,Male,2006,16,9.07837474396146
NHS Ayrshire and Arran,Malignant brain cancer,Male,2007,15,8.47333160100776
NHS Ayrshire and Arran,Malignant brain cancer,Male,2008,15,8.43293567356668
NHS Ayrshire and Arran,Malignant brain cancer,Male,2009,10,5.61349934322058
NHS Ayrshire and Arran,Malignant brain cancer,Male,2010,9,5.04770077229822
NHS Ayrshire and Arran,Malignant brain cancer,Male,2011,21,11.7387294222868
NHS Ayrshire and Arran,Malignant brain cancer,Male,2012,14,7.83549928920828
NHS Ayrshire and Arran,Malignant brain cancer,Male,2013,19,10.6597247546861
NHS Ayrshire and Arran,Malignant brain cancer,Male,2014,20,11.2525810607808
NHS Ayrshire and Arran,Malignant brain cancer,Male,2015,21,11.8257226361225
NHS Ayrshire and Arran,Malignant brain cancer,Male,2016,17,9.57196427968153
NHS Ayrshire and Arran,Malignant brain cancer,Male,2017,17,9.57153313439558
NHS Ayrshire and Arran,Malignant brain cancer,Male,2018,25,14.1070783676417
NHS Ayrshire and Arran,Malignant brain cancer,Female,1994,12,6.12729454415482
NHS Ayrshire and Arran,Malignant brain cancer,Female,1995,11,5.61886713422452
NHS Ayrshire and Arran,Malignant brain cancer,Female,1996,11,5.63758526847719
NHS Ayrshire and Arran,Malignant brain cancer,Female,1997,12,6.15403550878489
NHS Ayrshire and Arran,Malignant brain cancer,Female,1998,15,7.70511002897121
NHS Ayrshire and Arran,Malignant brain cancer,Female,1999,7,3.60878688051307
NHS Ayrshire and Arran,Malignant brain cancer,Female,2000,9,4.66473512079072
NHS Ayrshire and Arran,Malignant brain cancer,Female,2001,12,6.22590703683143
NHS Ayrshire and Arran,Malignant brain cancer,Female,2002,8,4.15584415584416
NHS Ayrshire and Arran,Malignant brain cancer,Female,2003,10,5.19410365353251
NHS Ayrshire and Arran,Malignant brain cancer,Female,2004,9,4.66749298579526
NHS Ayrshire and Arran,Malignant brain cancer,Female,2005,17,8.80815324114133
NHS Ayrshire and Arran,Malignant brain cancer,Female,2006,15,7.76851885419526
NHS Ayrshire and Arran,Malignant brain cancer,Female,2007,15,7.74297454109971
NHS Ayrshire and Arran,Malignant brain cancer,Female,2008,17,8.75178896862741
NHS Ayrshire and Arran,Malignant brain cancer,Female,2009,16,8.23519723297373
NHS Ayrshire and Arran,Malignant brain cancer,Female,2010,19,9.76808509544447
NHS Ayrshire and Arran,Malignant brain cancer,Female,2011,14,7.18446103712827
NHS Ayrshire and Arran,Malignant brain cancer,Female,2012,9,4.62615525377032
NHS Ayrshire and Arran,Malignant brain cancer,Female,2013,10,5.15466574569972
NHS Ayrshire and Arran,Malignant brain cancer,Female,2014,13,6.72171579551506
NHS Ayrshire and Arran,Malignant brain cancer,Female,2015,16,8.28968297143686
NHS Ayrshire and Arran,Malignant brain cancer,Female,2016,12,6.21896993128038
NHS Ayrshire and Arran,Malignant brain cancer,Female,2017,13,6.74273858921162
NHS Ayrshire and Arran,Malignant brain cancer,Female,2018,17,8.83327964084924
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,1994,27,7.21250166956057
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,1995,24,6.41351113011411
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,1996,33,8.84362856760016
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,1997,24,6.43863179074447
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,1998,38,10.2208235832056
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,1999,30,8.09585492227979
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2000,22,5.96577812728801
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2001,27,7.33117923375601
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2002,24,6.53061224489796
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2003,29,7.88664980555329
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2004,28,7.59734093067426
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2005,32,8.67208672086721
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2006,32,8.66433812579536
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2007,32,8.63115306810519
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2008,32,8.59937654520047
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2009,27,7.24968450447064
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2010,28,7.51052815106891
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2011,36,9.63184931506849
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2012,25,6.6984620331172
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2013,31,8.32796045562003
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2014,33,8.89152341434499
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2015,37,9.98407944089155
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2016,29,7.82599309153713
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2017,31,8.36910450581788
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",All,2018,42,11.3614845673168
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,1994,15,8.40312596285818
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,1995,13,7.28532119860346
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,1996,21,11.7956985019463
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,1997,11,6.18825806161255
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,1998,21,11.8567702157932
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,1999,22,12.458307142574
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2000,12,6.82465748750235
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2001,15,8.54472021737768
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2002,16,9.14285714285714
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2003,19,10.8457393369257
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2004,19,10.8122257820369
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2005,13,7.38648954243538
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2006,16,9.07837474396146
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2007,16,9.03822037440828
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2008,15,8.43293567356668
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2009,10,5.61349934322058
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2010,9,5.04770077229822
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2011,21,11.7387294222868
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2012,14,7.83549928920828
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2013,21,11.781801044653
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2014,20,11.2525810607808
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2015,21,11.8257226361225
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2016,17,9.57196427968153
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2017,18,10.1345644952424
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Male,2018,25,14.1070783676417
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,1994,12,6.12729454415482
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,1995,11,5.61886713422452
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,1996,12,6.15009302015693
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,1997,13,6.66687180118363
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,1998,17,8.73245803283404
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,1999,8,4.1243278634435
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2000,10,5.1830390231008
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2001,12,6.22590703683143
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2002,8,4.15584415584416
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2003,10,5.19410365353251
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2004,9,4.66749298579526
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2005,19,9.84440656362854
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2006,16,8.28642011114161
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2007,16,8.25917284383969
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2008,17,8.75178896862741
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2009,17,8.74989706003459
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2010,19,9.76808509544447
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2011,15,7.69763682549457
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2012,11,5.65418975460816
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2013,10,5.15466574569972
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2014,13,6.72171579551506
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2015,16,8.28968297143686
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2016,12,6.21896993128038
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2017,13,6.74273858921162
NHS Ayrshire and Arran,"Malig brain ca (incl pit. gland, cranio. duct, pineal gland)",Female,2018,17,8.83327964084924
NHS Ayrshire and Arran,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,1994,0,0
NHS Ayrshire and Arran,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,1995,0,0
NHS Ayrshire and Arran,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,1996,0,0
NHS Ayrshire and Arran,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,1997,0,0
NHS Ayrshire and Arran,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,1998,0,0
NHS Ayrshire and Arran,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,1999,0,0
NHS Ayrshire and Arran,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2000,33,8.94866719093202
NHS Ayrshire and Arran,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2001,31,8.41727986097912
NHS Ayrshire and Arran,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2002,26,7.07482993197279
NHS Ayrshire and Arran,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2003,26,7.07078948084088
NHS Ayrshire and Arran,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2004,38,10.3106769773436
NHS Ayrshire and Arran,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2005,38,10.2981029810298
NHS Ayrshire and Arran,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2006,37,10.0181409579509
NHS Ayrshire and Arran,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2007,35,9.44032366824005
NHS Ayrshire and Arran,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2008,51,13.7052563689133
NHS Ayrshire and Arran,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2009,45,12.0828075074511
NHS Ayrshire and Arran,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2010,33,8.85169389233121
NHS Ayrshire and Arran,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2011,30,8.02654109589041
NHS Ayrshire and Arran,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2012,36,9.64578532768876
NHS Ayrshire and Arran,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2013,49,13.163550397593
NHS Ayrshire and Arran,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2014,49,13.202565069785
NHS Ayrshire and Arran,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2015,49,13.2221592595591
NHS Ayrshire and Arran,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2016,38,10.2547495682211
NHS Ayrshire and Arran,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2017,43,11.6087578629087
NHS Ayrshire and Arran,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",All,2018,39,10.5499499553656
NHS Ayrshire and Arran,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,1994,0,0
NHS Ayrshire and Arran,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,1995,0,0
NHS Ayrshire and Arran,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,1996,0,0
NHS Ayrshire and Arran,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,1997,0,0
NHS Ayrshire and Arran,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,1998,0,0
NHS Ayrshire and Arran,"Non-malig brain ca (incl pit.gland,cranio.duct,pineal gland)",Male,1999,0,0
